0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
0,13054858000000003
0,21791234999999998
-2,6509773758374443e-05
-4,345100650505381e-06
-1,9585079372029182e-05
-0,000918904521476885
-0,0003334238721058793
-0,0003034751318665548
-0,001079600807617017
-0,0
-0,0029860734403330982
-0,0026905690587190516
-0,0
-0,002746560308355028
0,04130892000000003
0,029085300000000036
0,06839607000000003
0,14101394
0,10950393000000003
0,03329192000000003
-7,305171844469504e-06
-1,8551322185512128e-05
-2,8204357950718958e-05
-0,00144927382641927
-0,0012781307178342664
-0,001956302978495973
-0,0012240509223301994
-0,00047771383222099784
-0,0005173637669343972
-0,0004891737354895297
-0,0008241214731928291
-0,0008709336693702083
-0,0009679615785349574
-0,0017646079489826568
-0,0018030854003041714
-0,0017878097521832814
-0,0011206484286691565
-0,001117633288340744
-0,0012241703801524524
-0,006176883552113585
-0,006127598421719623
-0,0060710537182635076
-0,006220652820806121
-0,0
-0,0
-0,003275040181127784
-0,0032630755634107784
-0,0032472011199079884
-0,0019366225798227055
-0,0019337408242818147
-0,001928669902759262
-0,0011885694905013004
-0,0011885813164602213
-0,0011885721583776837
-0,6972786587047576
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
