0,4411984
0,7570052500000001
0,7579124
0,6546541
0,3827603
0,17563493
0,13546327
0,23763754
0,10407123
0,05215255
0,061470675999999995
0,029111584
0,015207883
0,014498875
0,012487124
0,033204146999999996
0,023558385999999997
0,011913287
0,041383495000000006
0,034366688000000006
0,0192454
0,007711687
0,0020128455000000003
0,0003080863
2,748575e-05
1,7758035e-06
1,1102475e-06
4,8206276e-06
3,7211318e-05
0,00014821748
9,925013000000001e-05
8,285211e-07
1,6391632e-08
6,097384e-10
2,0458875e-11
9,107091e-14
8,6500517e-16
7,464971e-18
1,987566e-18
2,9937817e-17
5,632536e-14
1,3507519999999998e-10
5,8064194000000005e-08
2,6056336e-11
2,5096886e-14
3,618293e-16
1,4548669000000002e-18
1,8087699999999998e-23
7,383145399999999e-28
1,1068319400000001e-29
1,5581057e-28
2,767781e-25
2,4194548e-20
1,6450043999999999e-12
1,4797813e-09
2,6204596e-12
6,2592954e-16
2,1356821
2,1281199
2,1255771
2,125366
2,1015247
2,0792235999999997
2,0414198
1,9914395999999999
1,956107
1,947201
1,8844286
1,8417845
1,8378079999999999
1,7876925000000001
1,712183
1,5613424
1,6018257
1,2764856
1,7450945
1,7196420000000001
1,5956317
1,5721077
1,5188215
1,4566261999999999
1,4458632
1,4458632
1,3965225
1,353059
1,3290737
1,2828806
1,2327351000000002
1,1874767
1,1491284000000002
1,1039657
1,0748759
1,0490074
0,9165368700000001
0,9077215599999999
0,8583497999999999
0,8436394
0,8102583600000001
0,5587344399999999
0,46949963
0,57078357
0,25402203
0,23208405
0,19368375000000002
0,20697708
0,13248943
0,14783255
0,15259792
0,15315289999999998
0,096367645
0,044362083
0,031327702
0,031176414
0,031675901
0,028408283
0,033902126000000005
0,03618786
0,047610508
0,053105476000000006
0,041753002000000004
0,041749653000000005
0,038099693000000004
0,04946561
0,0629124
0,046105488
0,035367855
0,031531164
0,019429512
0,018012962
0,0051929854999999995
0,0047043214
0,0016518905
0,00034603440000000003
5,206546e-05
