0,0030879092
0,0045559907
0,0019688708
0,00020332287
5,3235213e-06
1,9663854e-06
0,001518234
6,788054e-05
1,947306e-05
2,8974534999999998e-05
3,761719e-05
3,646931e-05
6,1994992e-05
3,4351412e-05
1,2428885000000002e-06
7,5387616e-09
2,6566295e-10
3,7495022e-09
0,041161797
0,0064101359999999994
9,131642399999999e-05
1,2475115000000002e-07
5,3207227e-11
1,8150315e-11
9,813591e-12
4,8980736e-14
1,2079945e-16
6,0924349999999995e-19
5,9614206e-17
1,7499657e-11
3,67111e-08
8,633663e-12
2,9858147e-16
9,792587e-21
4,1077970000000006e-26
1,0910341e-28
2,1133884e-29
8,377637999999999e-29
1,0010854400000001e-29
1,00688725e-30
6,921848699999999e-28
8,644932e-20
1,2767427e-10
2,7806628e-18
1,9615440999999998e-26
2,8111233e-33
4,0551166e-38
0,0
2,2107007999999997e-37
1,6103541000000002e-35
9,489418e-36
2,4818083e-35
3,9364877e-32
3,0388498e-20
7,953642e-12
1,2015114e-21
1,7975804e-31
0,29066381999999996
0,25278612
0,2326962
0,25653705000000004
0,25137592000000003
0,13820781
0,37827859999999996
1,4095909999999998
0,89636554
0,4375157
0,4056584
0,31431749999999997
0,299419
0,26034595
0,21089453
0,17672192
0,15558571000000002
0,06551342
0,06614611
0,06737488999999999
0,09733504000000001
0,049720955
0,042763275
0,09645311
0,09642046
0,09642046
0,11760580400000001
0,11197172000000001
0,12848943
0,09734098000000001
0,09115877
0,109328476
0,08018813
0,07139482
0,08053463999999999
0,05684382
0,0016536998
0,00028483
2,6928460000000002e-05
1,7994837e-06
7,6657784e-07
8,789494e-07
2,96434e-05
0,0005843822400000001
0,0017570847000000001
0,00063852024
4,7006513999999996e-05
6,290299e-06
1,1046471000000002e-06
1,0768849999999999e-08
3,197435e-11
6,8370296e-14
1,4096205e-14
7,291982e-15
5,662456e-14
7,196043e-14
7,2680656e-13
1,3165484999999998e-12
5,427967e-13
2,8251783e-11
1,4873632000000002e-10
5,051187e-13
3,709743e-17
2,6965802000000005e-19
2,435748e-19
1,8831350000000003e-18
3,1671859999999997e-17
2,553122e-17
2,5766934999999997e-16
3,833425e-15
2,2585631000000004e-15
3,3972242e-11
1,0962464e-10
2,7825464000000002e-14
5,571355e-20
5,1947335e-22
1,0038424e-22
9,925746e-24
5,9751703e-25
1,2686156000000002e-25
1,2039726000000002e-25
5,393976499999999e-26
1,1648425999999999e-21
8,598194400000001e-13
7,9355755e-13
3,3912402e-16
9,565783000000001e-20
1,00557243e-19
1,3509331e-19
7,7225225e-22
2,5231852000000004e-24
2,8389828000000003e-24
2,3529787e-25
4,1273345000000004e-27
6,5453907000000005e-25
1,0112138e-15
4,883971e-13
4,3115278e-17
1,6947987000000003e-19
5,052692e-20
4,722951e-23
1,1709033000000001e-25
4,982237e-28
2,3919630000000002e-28
2,6703915e-29
2,5130913000000002e-30
1,1733268000000001e-25
2,8180755e-14
9,2741323e-07
7,608152e-10
2,401066e-11
1,2811079000000002e-12
4,4880860000000003e-14
6,4782546e-15
1,7519384e-16
1,4141856e-17
1,5084212999999998e-18
2,2320242e-19
2,5089054e-15
1,9002387e-09
5,9722493e-19
3,5235066e-32
1,0957819999999999e-33
1,7849433e-34
3,7526957e-34
1,4445101e-34
4,461816e-32
7,08451e-28
4,632911e-22
5,732001699999999e-14
4,5470659999999996e-29
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,0522803e-34
2,786162e-26
1,1777671999999999e-16
1,3902853e-26
1,8767986e-37
0,0
0,0
0,0
0,0
0,0
0,0
3,5515796e-37
5,2412224e-33
1,5295429e-24
8,820943e-15
2,0144108e-21
2,5392559000000003e-29
5,5099072e-30
4,174853600000001e-28
5,7594735e-26
8,9556684e-26
3,2246017e-27
1,0353816999999999e-26
4,0629934000000003e-25
1,3037936e-24
1,5698374e-20
2,7216596e-13
1,3690853e-12
4,979189e-16
6,3645215e-16
2,0322622e-15
1,5175774e-15
1,8421343e-15
2,1093270000000001e-16
4,6563855e-15
1,570608e-15
4,1205206e-13
2,5701584e-10
5,9235474e-07
1,9276314e-06
1,5011195e-06
1,2273460999999999e-05
2,2465046e-05
1,3978584e-05
1,2304446999999999e-05
9,387785e-07
1,4313635999999999e-06
6,153578999999999e-07
0,00012007709599999999
0,0018797126
0,009634451
0,025415995
0,042849162999999996
0,057762733
0,08419962
0,09816274
0,1102127
0,044657310000000006
0,11119195000000001
0,26475064
0,50041104
0,15935648
0,040076794
0,121299164
0,1396309
0,25174377000000003
0,49538574
0,5733307
0,59652576
0,7362443
0,8639061
1,0869977
1,1667006
1,3145408
1,4244733
1,208065
1,2277301
1,380321
1,380321
1,4745514
1,5023116
1,5134105
1,5750764
1,5922673
1,6018746000000001
1,6233848
1,6851893
1,6476165
1,6315817
1,767604
1,0794188
1,5326912
1,3280311999999999
1,9832638
1,6097913000000001
1,8920079
1,5150565999999999
0,2423893
0,8172172000000001
2,1583472
1,8680808999999998
1,8989916
1,8903187000000001
1,8536139
1,9188474000000002
1,9762566
2,0013834
2,0103024
1,9758027
1,9621938
1,9708567000000001
1,9514915000000002
1,9617759000000001
1,9627966
1,9392689
1,9566627
1,9851690000000002
2,0033999
1,9947546
1,9934834000000001
1,9746044999999999
1,9374889
1,9446951
1,7612286
1,8513088
1,8967277999999999
1,6322949
1,7095632
0,48796664
0,5648798
0,23796507
0,20068411
0,6634817000000001
0,51638257
0,432243
0,28364142
0,26933923
0,13891522
0,14419077
0,1336562
0,15099641
0,12920291
0,23106470999999998
0,28812668
0,3690006
0,4080341
0,7683104
1,0125013999999999
1,8086112
1,6871946
1,6152662
1,6373081
1,5235658
1,4333442
1,4300488
1,3600287
1,2540510999999999
1,183265
1,1315826
1,1269846
0,75818115
0,38140253
0,15385281
0,05970518
0,045077847
0,03002074
0,04380266
0,024335950000000002
0,014731292
0,010386338
0,01155447
0,016265205
0,01652216
0,0184227
0,0184227
0,03928719
0,011673265
0,010082520499999999
0,02284372
0,04130265
0,018581530000000002
0,0066460295
0,0007883076700000001
0,00011057496999999999
8,0725804e-05
8,8602014e-05
8,161995e-06
3,7742560000000004e-07
3,1940536e-10
5,9143185e-13
