3,814519179954788e-16
4,560139431173073e-16
3,0716938197485557e-16
3,8612535128626914e-16
3,861052661994264e-16
4,621648030866717e-16
3,930631569890438e-16
3,930773884596638e-16
3,9305932606543795e-16
2,473961014124575e-16
4,0823749723729247e-16
3,2788856031524514e-16
3,9714889783205695e-16
3,971321377675936e-16
4,753490235796042e-16
3,520479865188272e-16
5,247528068482872e-16
4,384004058276183e-16
5,258934502737171e-16
3,5281322269067086e-16
3,5281321531969453e-16
3,9588158570601384e-16
2,502253250405711e-16
3,473295311617997e-16
4,931301791000328e-16
3,474312324560376e-16
4,931301566248029e-16
4,837372457751416e-16
4,041342844213854e-16
4,837372458014292e-16
3,875408385313932e-16
4,825991442898782e-16
6,72715759027295e-16
6,547166574556085e-16
6,547166574556085e-16
6,547166574556085e-16
5,693026157534827e-16
5,693026157534827e-16
5,693026157534827e-16
4,970975869151835e-16
4,970975869151835e-16
4,152960710184159e-16
3,068296387898765e-16
3,068296387898755e-16
3,068296387898755e-16
3,0179661253772285e-16
3,0179661253772285e-16
3,0179661253772285e-16
4,0037423794022093e-16
4,0037423794022093e-16
4,0037423794022093e-16
4,45543174601123e-16
4,45543174601123e-16
3,968698795493904e-16
5,921441922500609e-16
6,452334395664646e-16
6,452334395664646e-16
1,6260398359197104
1,5894810274628186
0,9058971899988711
0,8732939208578145
0,8601232676916758
0,2897880393439593
0,2781882627596324
0,2391619397977703
5,653663157610261e-16
1,141642845770201e-15
3,6333547288488995e-16
4,756664846331755e-16
3,130308951530031e-16
3,267995342058377e-16
0,23996084818026772
0,08681964149888022
0,11441272680893226
0,14825478914652035
0,17643093471950683
0,07109400009600274
0,1417061107914153
0,20346774433761766
0,2180204552730764
2,2910067857298715e-16
3,863781470834915e-16
0,146953134953972
0,2210912931249153
0,15661857037726049
0,18932567384801524
3,7968129001453166e-16
3,09680636026265e-16
3,04036573819505e-16
3,9361300965191414e-16
4,0111842818083374e-16
4,936542154705855e-16
4,989319725647916e-16
4,985350399631459e-16
4,9312102213360155e-16
3,232327635089945e-16
4,780560715487882e-16
3,989027121722283e-16
3,132383427505345e-16
3,901739259651805e-16
3,896069066387706e-16
3,746124101447735e-16
5,314929588614823e-16
5,801368146291814e-16
5,354367403550029e-16
4,473119650315707e-16
3,5891703679763554e-16
4,173563286668685e-16
4,136678105301426e-16
4,1018493188637995e-16
7,113691474496735e-16
5,659871479886856e-16
5,750608726810392e-16
5,539119402035545e-16
3,724486294302246e-16
5,543287075480096e-16
3,1430164606701015e-16
3,1430032495539444e-16
3,9139379051104085e-16
3,028301333585846e-16
3,028293574419351e-16
3,028258150960643e-16
3,8327726073844553e-16
3,832671710767842e-16
4,587525802483166e-16
2,304230641011201e-16
3,053116907865118e-16
3,053117089689231e-16
3,0233191714888607e-16
2,281741573128144e-16
4,506474368378321e-16
3,029345529542469e-16
3,029345529542434e-16
3,029345529542437e-16
4,502006186769927e-16
3,615238994998588e-16
4,502006186905899e-16
4,2830447229177224e-16
3,4394067126794565e-16
9,344872783978687e-16
5,420972833761631e-16
5,420972833659049e-16
5,42097283365904e-16
4,245757950903147e-16
4,245757950903147e-16
4,245757950903147e-16
2,2842734121855e-16
4,511474789088004e-16
3,02667387115302e-16
4,600509040295573e-16
4,600509040295583e-16
4,600509041108172e-16
3,5013429745308254e-16
6,077833282345701e-16
6,077833282345701e-16
3,8442165813358147e-16
3,8442165813358147e-16
3,8442165813358147e-16
4,573078437188996e-16
