19,53504
27,304543
3,4466502999999995
-0,011595861611291069
-0,01714392820493053
-0,015357924315526931
-0,015182795838507296
-0,012206949471939526
-0,015985425906238956
-0,013050920790802127
-0,0
-0,0010673335061502126
-1,6285869800000001
-1,843725786
-1,9172270933000002
-1,555009279038
-1,5550207490249999
-1,554957022144
-1,54882374226
-1,5488335020600001
-1,548892211417
-1,2809329932855
-1,2809121953570002
-1,2807460454400001
-1,2802741558700002
-1,280352848882
-1,2803631407459601
-1,8376199968295768
-1,8376199994291962
-1,83761975844437
-1,3237312525759999
-1,3237399183807999
-1,3237399999997037
-1,2338719999999506
-1,2338719999999899
-1,233871999999989
-1,3544999999999996
-1,3545
-1,3545
-1,72868
-1,72868
-1,728679999965728
-0,01763017580981524
-0,017630175809841202
-0,017630175809841202
-0,01677096285338966
-0,01677096285338966
-0,01677096285338966
-0,0
-0,0
-0,0
-0,007104723709177741
-0,007104723709177741
-0,0
-0,005001638185919946
-0,0050016381961782005
-0,005001638196178971
834,7676602880814
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
-1,974026776
-1,9992689873
-1,9989022926000002
-2,5838843405
-2,5518263119999998
-2,4053215
-1,7679172600000002
-1,9984218000000002
-2,138294033
-2,2281727655
-2,22964432076
-2,228963198
-2,56584368342567
-2,5658439988956743
-2,565843999792991
-2,343627999701267
-2,3436279999271257
-2,3436279999122944
-1,4834479997058065
-1,48344799328888
-1,4834479222085302
-1,62439194039661
-1,6243919960892297
-1,6243919409207621
-1,468319952438504
-1,46831999999726
-1,4683199999999903
-1,6523359999999903
-1,6523359999999865
-1,6523359999999334
-2,3623159999974987
-2,3623159997361673
-2,362315999726629
-2,1264399999824075
-2,126439999962387
-2,1264385553635
-3,0576079943849437
